case,Year,R.mth,date,intv_nam,Country_residence,City_residence,Purpose_grp,Purpose,Weights_QTR,Air_Terminal,Sea_Terminal,Land_Terminal,langint,1st_visit,length_stay,travel_type,f1_gender,f3_occupation,f4_industry,f5_designation,f5_designation.oth,shop_$fash,shop_$jew,shop_$wat,shop_$well,shop_$food,shop_$gift,shop_$ctec,shop_$anti,shop_$oth,shop_$any,totacc_$,totfnb_$,tottran_$,totbiz_$,totedu_$,totmedi_$,tototh_$,totshopping_$,totexp_$,MainAccomm,MainHotel,travel_companion.1,travel_companion.2,travel_companion.3,travel_companion.4,travel_companion.5
4216,2015,March,2015-03-03,Teck Ghee,Indonesia,Tanjung Pinang,Leisure,Visiting friends/relatives,351.8817204301075,,TMFT,,Chinese,No,2 days,Non-Packaged,Female,Student,,, ,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,76.61392346671624,30.6455693866865,0.0,0,0.0,0.0,129.85313569901686,237.1126285524196,Stayed with relatives/ friends,,Parents/ Parents-in-law,,,,
4217,2015,March,2015-03-03,Teck Ghee,Indonesia,Tanjung Pinang,Leisure,Visiting friends/relatives,891.375,,TMFT,,Hybrid Chinese,No,4 days,Non-Packaged,Female,Homemaker (Full time),,, ,100.0,0.0,0.0,100.0,200.0,0.0,0.0,0.0,0.0,400.0,0.0,75.47444797591139,0.0,0.0,0,0.0,0.0,504.8531356990169,580.3275836749283,Stayed with relatives/ friends,,Alone,,,,
4238,2015,March,2015-03-04,Cindy Liu,Indonesia,Solo,Leisure,Holiday/ Rest & Relax,376.95,Terminal 1,,,English,No,2 days,Non-Packaged,Female,"Businessman (small company, <50 people)",Accommodation and Food & Beverage-related activities,Mager/ Assistant Mager, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.61392346671624,76.61392346671624,0.0,0,0.0,0.0,104.85313569901686,258.0809826324494,Stayed with relatives/ friends,,Spouse,,,,
4257,2015,March,2015-03-04,Cindy Liu,Indonesia,Medan,Others/ Refused,"Others - Personal (e.g. weddings, funerals, etc)",376.95,Terminal 1,,,English,No,2 days,Non-Packaged,Female,Homemaker (Full time),,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.455693866865,153.2278469334325,76.61392346671624,0.0,0,0.0,0.0,104.85313569901686,641.1505999660305,Hotel,Hotel 81 - Bugis,Alone,,,,
4258,2015,March,2015-03-04,Cindy Liu,Indonesia,Medan,Leisure,Visiting friends/relatives,651.2692307692307,Terminal 1,,,Chinese,No,15-29 days,Non-Packaged,Female,"Businessman (small company, <50 people)",Others (specify),Others (specify),Self employed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.78941280002705,5.571921706670273,0.0,0,0.0,0.0,104.85313569901686,152.21447020571418,Stayed with relatives/ friends,,Alone,,,,
4267,2015,March,2015-03-04,Teck Ghee,Indonesia,Tanjung Pinang,Leisure,Visiting friends/relatives,368.2857142857143,,TMFT,,Hybrid Chinese,No,3 days,Non-Packaged,Male,Unemployed,,, ,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,20.965124437753165,0.0,0,0.0,0.0,129.85313569901686,150.81826013677002,Stayed with relatives/ friends,,Grandparents/ Grandparents-in-law,,,,
4268,2015,March,2015-03-04,Teck Ghee,Indonesia,Tanjung Pinang,Leisure,To take or join a regional or international cruise,341.9375,,TMFT,,Chinese,No,Under 1 day,Packaged,Female,Homemaker (Full time),,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2114197530864,18.868611993977847,0.0,0,0.0,0.0,104.85313569901686,129.93316744608111,Accommodation not required - On-board Cruise,,Spouse,,,,
4269,2015,March,2015-03-04,Teck Ghee,Indonesia,Bali,Others/ Refused,"Others - Personal (e.g. weddings, funerals, etc)",310.76296296296294,,TMFT,,English,No,Under 1 day,Non-Packaged,Female,"Executive (sales, administration)","Hospitality, Travel & Tourism",Others (specify),Hotelier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.32278469334325,6.1291138773373,0.0,0,0.0,0.0,104.85313569901686,126.30503426969742,Accommodation not required - Day Tripper,,Partner/ Boyfriend/ Girlfriend,Parents/ Parents-in-law,,,
4270,2015,March,2015-03-04,Teck Ghee,Indonesia,Tanjung Pinang,Leisure,Visiting friends/relatives,621.195652173913,,TMFT,,Chinese,No,15-29 days,Non-Packaged,Female,"Businessman (small company, <50 people)",Agriculture and Fishing,Others (specify),Help in family business,200.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,500.0,0.0,52.96452489537642,13.241131223844105,0.0,0,0.0,0.0,604.8531356990169,671.0587918182374,Stayed with relatives/ friends,,Alone,,,,
4271,2015,March,2015-03-04,Teck Ghee,Indonesia,Riau,Leisure,Visiting friends/relatives,621.195652173913,,TMFT,,Chinese,No,5 days,Non-Packaged,Male,"Executive (sales, administration)",Accommodation and Food & Beverage-related activities,Senior Executive, ,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,62.89537331325949,0.0,0.0,0,0.0,0.0,179.85313569901686,242.74850901227634,Stayed with relatives/ friends,,Spouse,Children aged 0-7 yrs,Parents/ Parents-in-law,,
4272,2015,March,2015-03-04,Teck Ghee,Indonesia,Tanjung Pinang,Leisure,Visiting friends/relatives,1028.75,,TMFT,,Hybrid Chinese,No,4 days,Non-Packaged,Female,Homemaker (Full time),,, ,16.666666666666668,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,116.66666666666667,0.0,41.93024887550634,0.0,0.0,0,0.0,0.0,221.51980236568352,263.45005124118984,Stayed with relatives/ friends,,Other relatives,Siblings,,,
4293,2015,March,2015-03-05,Cindy Liu,Indonesia,Jakarta,Business+Accompanying Pax,General business purpose,632.1451612903226,Terminal 1,,,English,No,2 days,Business (Non-Packaged),Male,"Businessman (medium size company, 50 -250 people)",Others (specify),Director, ,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,735.493665280476,306.455693866865,0.0,0.0,0,0.0,0.0,1104.8531356990168,2146.8024948463576,Hotel,Grand Mercure Roxy Hotel,Alone,,,,
4294,2015,March,2015-03-05,Cindy Liu,Indonesia,Surabaya,Leisure,Visiting friends/relatives,315.2549019607843,Terminal 1,,,English,No,4 days,Non-Packaged,Male,Student,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.291138773373,0.0,0.0,0,0.0,0.0,104.85313569901686,166.14427447238987,Stayed with relatives/ friends,,Alone,,,,
4308,2015,March,2015-03-05,Cindy Liu,Indonesia,Jakarta,Leisure,Holiday/ Rest & Relax,714.8823529411765,Terminal 1,,,English,No,3 days,Non-Packaged,Male,Retired,,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.45569386686503,51.07594897781084,25.53797448890542,0.0,0,0.0,0.0,104.85313569901686,487.92275303259817,Hotel,Hotel Jen Tanglin Singapore,Spouse,,,,
4309,2015,March,2015-03-05,Cindy Liu,Indonesia,Jakarta,Leisure,Holiday/ Rest & Relax,550.7349397590361,Terminal 1,,,English,No,5 days,Non-Packaged,Male,"Mager (CEO, company director, senior mager)",Fincial and Insurance Activities,Mager/ Assistant Mager, ,200.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,300.0,266.68219500787916,73.5493665280476,18.3873416320119,0.0,0,0.0,0.0,404.8531356990169,763.4720388669555,Hotel,V Hotel Lavender,Friends,,,,
4310,2015,March,2015-03-05,Cindy Liu,Indonesia,Tangerang,Business+Accompanying Pax,General business purpose,419.09,Terminal 1,,,English,No,4 days,Business (Non-Packaged),Male,Others (specify),Others (specify),Mager/ Assistant Mager, ,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,110.38366920990762,76.61392346671624,11.492088520007437,0.0,0,0.0,0.0,129.85313569901686,328.3428168956482,Hotel,Ibis Singapore on Bencoolen,Spouse,Children aged 8-12 yrs,,,
4360,2015,March,2015-03-05,Shariffah,Indonesia,Jakarta,Leisure,Visiting friends/relatives,714.8823529411765,,,Tuas,Malay,No,2 days,Non-Packaged,Female,Homemaker (Full time),,, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.96835408002975,15.32278469334325,0.0,0,0.0,0.0,104.85313569901686,166.14427447238987,Stayed with relatives/ friends,,Children aged 20-39 yrs,Other relatives,,,
4440,2015,March,2015-03-06,Shariffah,Indonesia,Riau,Leisure,Visiting friends/relatives,351.8817204301075,,,Tuas,English,No,Under 1 day,Non-Packaged,Female,Student,,, ,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,4.596835408002975,0.0,0.0,0,0.0,0.0,124.85313569901686,129.44997110701985,Accommodation not required - Day Tripper,,Alone,,,,
4441,2015,March,2015-03-06,Shariffah,Indonesia,Jakarta,Leisure,Stopover,550.7349397590361,,,Tuas,Malay,Yes,1 day,Non-Packaged,Male,"Businessman (small company, <50 people)",Administrative and Support Service Activities,Director, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.72151836449734,51.07594897781084,51.07594897781084,0.0,0,0.0,0.0,104.85313569901686,288.72655201913585,Hotel,Soluxe Inn,Spouse,Children aged 0-7 yrs,,,
4444,2015,March,2015-03-06,Simon,Indonesia,Jakarta,Leisure,Visiting friends/relatives,651.2692307692307,Terminal 3,,,English,No,2 days,Non-Packaged,Male,"Businessman (small company, <50 people)",Real Estate Activities,Others (specify),Owner,10.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,45.0,84.27531581338788,134.07436606675344,15.32278469334325,0.0,0,0.0,0.0,149.85313569901686,383.52560227250143,Hotel,Hotel 81 - Hollywood,Spouse,,,,
4445,2015,March,2015-03-06,Simon,Indonesia,Jakarta,Healthcare+Accompanying Pax,Outpatient consultation/treatment,550.7349397590361,Terminal 3,,,English,No,2 days,Non-Packaged,Female,Homemaker (Full time),,, ,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,16.666666666666668,163.44303672899468,143.01265713787032,25.53797448890542,0.0,0,50.0,0.0,121.51980236568353,503.513470721454,Hotel,The Elizabeth,Parents/ Parents-in-law,,,,
4446,2015,March,2015-03-06,Simon,Indonesia,Jakarta,Leisure,Holiday/ Rest & Relax,315.2549019607843,Terminal 3,,,English,Yes,3 days,Non-Packaged,Male,Student,,, ,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,117.47468264896493,76.61392346671626,15.322784693343252,0.0,0,0.0,0.0,114.85313569901686,324.2645265080413,Hotel,Fragrance Hotel - Crystal,Partner/ Boyfriend/ Girlfriend,,,,
4447,2015,March,2015-03-06,Simon,Indonesia,Jakarta,Leisure,Holiday/ Rest & Relax,315.2549019607843,Terminal 3,,,English,Yes,2 days,Non-Packaged,Female,Student,,, ,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,15.0,612.91138773373,91.9367081600595,38.30696173335812,0.0,0,0.0,0.0,119.85313569901686,863.0081933261645,Hotel,Hotel Michael,Friends,,,,
